,Correlation,SKU_product1,SKU_product2
95,0.6331096090399329,26,94
96,0.6227513888870557,27,60
97,0.7516313994857327,27,76
98,0.678314247591484,27,77
99,0.6056750475790831,27,78
100,0.6104615694911472,28,15
101,0.6892620465503536,28,16
102,0.7511753110709184,28,18
103,0.6680538507016907,28,19
104,0.7553428660181574,28,22
105,0.8948391422603694,28,23
106,0.6117050273590308,28,39
107,0.6384974736378566,28,44
108,0.6296707020647071,28,83
109,0.689882689261856,28,122
110,0.7023401141057617,28,137
111,0.6890159241906124,28,195
112,0.6115747816039446,29,4
113,0.758084184472007,29,26
114,0.6313064059326319,29,43
115,0.6879719517929899,30,2
116,0.6561009364515116,30,60
117,0.7213094003302092,30,76
118,0.6703951093873146,30,210
119,0.6656501356446262,34,35
120,0.6392949546663824,34,40
121,0.6650566892145823,35,34
122,0.7395375246508558,35,40
123,0.6446954296824116,35,72
124,0.6255281138444675,37,24
125,0.6245407680463626,37,38
126,0.6606397969586196,37,49
127,0.6061471774726269,37,81
128,0.6601144445382163,38,19
129,0.7853142919245624,38,24
130,0.6271867392258239,38,37
131,0.6242427729458664,38,44
132,0.8138325041871071,38,47
133,0.600590409734603,38,182
134,0.601356121138252,39,23
135,0.6127211511694091,39,28
136,0.6978066980919571,39,84
137,0.6331501059920633,40,34
138,0.7395148623828113,40,35
139,0.7119388259464561,40,43
140,0.6310004387369035,43,29
141,0.7150323711633026,43,40
142,0.6835121357693266,43,210
143,0.6497869900821522,44,15
144,0.6361000091643874,44,16
145,0.8159354012781008,44,19
146,0.7331359253633767,44,22
147,0.6067976263467006,44,23
148,0.6224244344773546,44,24
149,0.6284646119502237,44,28
150,0.6224345264660909,44,38
151,0.6638382964732454,44,82
152,0.6603429984896783,44,188
153,0.6394094326905595,44,190
154,0.642486595703759,44,192
155,0.6008927004197975,44,195
156,0.8560080332400459,45,82
157,0.680145276790572,45,88
158,0.6518203654195335,45,192
159,0.6925399557457859,46,14
160,0.714844592259745,46,24
161,0.7516096428253666,46,57
162,0.6657023484449887,46,66
163,0.6516129480318753,46,84
164,0.8558749652706591,46,170
165,0.7008082987164701,47,24
166,0.8168471558445636,47,38
167,0.6326520199350765,47,182
168,0.6938033697896258,47,188
169,0.6796678385619515,48,49
170,0.6066638625939802,48,158
171,0.7322003097412078,48,162
172,0.6407429512945771,48,163
173,0.6606120001169857,48,164
174,0.7888582821267726,48,171
175,0.8562650738044709,48,175
176,0.8043565129301566,48,186
177,0.7964997229450891,48,187
178,0.7258853380334689,48,191
179,0.6842012672738458,49,16
180,0.6720604807522094,49,37
181,0.679363027527911,49,48
182,0.7021876252805189,49,158
183,0.7112346394683549,49,189
184,0.6560088317304782,49,194
185,0.6155274222686788,49,195
186,0.6493377624792043,51,6
187,0.6086395237810471,52,86
188,0.6066299865566117,52,178
189,0.6071059313150011,56,95
190,0.6161676747609428,57,5
191,0.6383651693152769,57,14
192,0.6418051589781875,57,17
193,0.6322402635458307,57,24
194,0.752675122454113,57,46
195,0.9716221599014692,57,66
196,0.8443717939932792,57,158
197,0.8997894727765292,57,170
198,0.6432405979000092,57,182
199,0.6228470930012743,60,27
200,0.6566557998787734,60,30
201,0.8116252456409074,60,76
202,0.6919341787545583,60,77
203,0.6625663244446633,60,120
204,0.6333909758531762,60,210
205,0.6612494268085162,63,98
206,0.6159509482428227,63,114
207,0.6465272926216747,66,5
208,0.6435466183632877,66,17
209,0.6493706658198183,66,24
210,0.6674219748679902,66,46
211,0.9716718863060455,66,57
212,0.9092144334165568,66,158
213,0.8389651873356432,66,170
214,0.6550853884665626,66,182
215,0.9901340798772822,69,102
216,0.7853842433333248,69,163
217,0.7144539916970066,69,177
218,0.7395261772010557,70,26
219,0.631145066688052,72,35
220,0.753292294694272,76,27
221,0.7235353479755697,76,30
222,0.8125656828063248,76,60
223,0.7679709500807534,76,77
224,0.6124718366405577,76,104
225,0.6821095869525933,76,120
226,0.677413176547098,76,153
227,0.7014352534515652,76,210
228,0.6787447020702037,77,27
229,0.6922616728075747,77,60
230,0.767429008298536,77,76
231,0.7269189853363929,77,79
232,0.6683904872181511,77,120
233,0.6077616323764526,78,27
234,0.7267250150900147,79,77
235,0.6076847372553342,81,37
236,0.6489824019898605,81,82
237,0.6146413123013656,82,17
238,0.7756177689834922,82,19
239,0.6155855980451992,82,24
240,0.6630715547969144,82,44
241,0.8549675722369818,82,45
242,0.6466903903997689,82,81
243,0.6253475030151668,82,88
244,0.7374434593589441,82,192
245,0.6525353200016208,83,18
246,0.6328538098026515,83,28
247,0.6814044808793236,83,137
248,0.7758235097375092,83,138
249,0.6550795165550363,83,194
250,0.7990119785767849,84,14
251,0.7235610241029116,84,16
252,0.812703995653351,84,17
253,0.6219645952975799,84,22
254,0.6636935755455783,84,23
255,0.6884055022793114,84,24
256,0.6986993884340819,84,39
257,0.6528322845369441,84,46
258,0.6107864709797305,84,82
259,0.6671434401678134,84,170
260,0.6100776530051981,86,52
261,0.716167198718209,86,89
262,0.6843566146355333,88,45
263,0.6247435701518516,88,82
264,0.7162938010960265,89,86
265,0.6164770391117058,94,26
266,0.6716812217030772,94,95
267,0.6107147045371876,95,56
268,0.6718657409099018,95,94
269,0.6613638785921246,98,63
270,0.6169287075785508,98,115
271,0.9901302068111191,102,69
272,0.7952976264772929,102,163
273,0.7107438092295676,102,177
274,0.6122202596625745,104,76
275,0.7058596169691724,104,119
276,0.6198177741090798,114,63
277,0.6139915095314898,115,98
278,0.6866794080177887,117,131
279,0.7060959258539928,119,104
280,0.6881293537737171,119,120
281,0.6640985543981942,120,60
282,0.6822417841615394,120,76
283,0.6706228420334395,120,77
284,0.689789892558214,120,119
285,0.8280721411383594,122,18
286,0.6917440120323567,122,28
287,0.7656439653902152,122,137
288,0.6603798250268114,122,138
289,0.7002267676988219,122,194
290,0.6112960015779837,122,195
291,0.6924518599257434,131,117
292,0.6239745148089395,134,135
293,0.6235599846496134,135,134
294,0.840918797622183,137,18
295,0.704346890692416,137,28
296,0.6793472425242324,137,83
297,0.7658733965926252,137,122
298,0.664480941348393,137,138
299,0.9255938392897708,137,194
300,0.6709317777241968,137,195
301,0.7355752021527945,138,18
302,0.7743261305959456,138,83
303,0.660584264426082,138,122
304,0.6643559269815191,138,137
305,0.604324821340215,152,4
306,0.6768723599454117,153,76
307,0.6516719629877284,156,21
308,0.6230413949935381,158,5
309,0.6044658921142114,158,48
310,0.7007929953209551,158,49
311,0.8446545332908703,158,57
312,0.9091979822136748,158,66
313,0.7041087849569982,158,170
314,0.8049862550222937,159,178
315,0.6114261132165283,159,179
316,0.6455798232664598,159,181
317,0.7302442823911321,162,48
318,0.9841951460211142,162,164
319,0.9792179268122939,162,171
320,0.931487039917536,162,175
321,0.9563048938756691,162,186
322,0.7910247085013996,162,187
323,0.6380817191353094,163,48
324,0.7856590402312426,163,69
325,0.7956381007535374,163,102
326,0.6240192682371715,163,171
327,0.6457911078240124,163,177
328,0.6866138263814108,163,186
329,0.8949806906650124,163,187
330,0.6205760975618755,163,191
331,0.6579539270154839,164,48
332,0.9841879706603952,164,162
333,0.9284527512202414,164,171
334,0.8837419330140114,164,175
335,0.890839627078842,164,186
336,0.6802456289102143,164,187
337,0.7570665304338465,170,14
338,0.6506559020056921,170,24
339,0.6142142546566023,170,38
340,0.8566809559462947,170,46
341,0.8997974595112112,170,57
342,0.838656773241523,170,66
343,0.6665780279555907,170,84
344,0.7035902905337128,170,158
345,0.6473477494547033,170,189
346,0.7874242608217974,171,48
347,0.9792269498018706,171,162
348,0.6240192682371715,171,163
349,0.9285162684358488,171,164
350,0.950554396791752,171,175
351,0.9956624751056251,171,186
352,0.8949806906650123,171,187
353,0.855426767865326,175,48
354,0.931595041625525,175,162
355,0.8839760900731319,175,164
356,0.9506125031692656,175,171
357,0.94615252787049,175,186
358,0.8492063492063491,175,187
359,0.6761957528939746,177,69
360,0.6730361356254215,177,102
361,0.6099097981734132,177,163
362,0.6131459859065003,178,52
363,0.8050557832738667,178,159
364,0.7272418604995246,178,181
365,0.7682673823480051,178,183
366,0.609161367241559,179,159
367,0.6882519447978488,179,180
368,0.6867950339663704,180,179
369,0.6374079810325439,181,159
370,0.7221720366879014,181,178
371,0.7504028725764066,181,183
372,0.6113164577454171,182,38
373,0.6807727436823539,182,47
374,0.6403820921763802,182,57
375,0.6519446518999428,182,66
376,0.6883251315624839,182,183
377,0.7663640312341511,183,178
378,0.7515331334696405,183,181
379,0.688004908309356,183,182
380,0.6206184180262437,183,188
381,0.8030604626133944,186,48
382,0.9563306788289613,186,162
383,0.6866627167376995,186,163
384,0.8909535505834302,186,164
385,0.9956631517887571,186,171
386,0.9460967563326257,186,175
387,0.9318602841809925,186,187
388,0.7951613177757852,187,48
389,0.7912087912087913,187,162
390,0.8950276243093923,187,163
391,0.680672268907563,187,164
392,0.8950276243093923,187,171
393,0.8490913054140214,187,175
394,0.9318801089918256,187,186
395,0.6023586717030702,187,191
396,0.660668797244671,188,44
397,0.6939310011336046,188,47
398,0.6081328439406868,188,183
399,0.6584926957407353,188,190
400,0.709612280568714,189,49
401,0.6471592833754554,189,170
402,0.6428746800139169,189,195
403,0.677225892142215,190,15
404,0.679920298117906,190,19
405,0.6379926762668857,190,44
406,0.6568141923134077,190,188
407,0.7257366916300714,191,48
408,0.6232140468413979,191,163
409,0.6050047757717141,191,187
410,0.6428174812948658,192,44
411,0.6500459183705547,192,45
412,0.7393667169140353,192,82
413,0.7572717735250554,194,18
414,0.6558642896371056,194,49
415,0.6532459050192994,194,83
416,0.7008917543546003,194,122
417,0.9256877921068352,194,137
418,0.6001843326304013,194,138
419,0.6951045128287503,194,195
420,0.6429837701169083,195,18
421,0.7485118792305749,195,22
422,0.6896675992548411,195,28
423,0.6119114702585953,195,44
424,0.6150128964353194,195,49
425,0.6115184879490119,195,122
426,0.670721835421567,195,137
427,0.6443269382022982,195,189
428,0.6945893140434913,195,194
429,0.6536547838012938,210,30
430,0.6822610340915518,210,43
431,0.6151534436554268,210,60
432,0.6756216960195097,210,76
